Time,PacketSize,Protocol,Sender,Receiver
9.72505,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.72611,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.72733,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.72855,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.7298,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.73114,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.73277,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.73384,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.73518,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.73631,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.73738,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.73889,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.74043,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.74161,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.74331,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.74516,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.74668,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.74818,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.74941,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.75074,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.75198,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.75313,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.75422,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.75532,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.75689,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.75832,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.7599,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.76098,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.76261,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.76366,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.76476,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.76596,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.76732,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.7686,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.76989,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.77129,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.77288,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.77413,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.77542,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.77725,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.77877,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.78006,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.78156,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.78329,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.785,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.78642,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.78757,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.78872,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.78979,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.79103,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.79211,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.79334,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.79487,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.79637,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.79753,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.7987,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80007,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80131,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80277,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80392,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80497,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80607,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80752,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.80896,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.81027,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.81204,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.81315,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.81429,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.81593,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.81711,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.81856,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.82024,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.82171,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.82285,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.82464,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.82638,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.82765,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.82941,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.83094,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.83237,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.83355,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.83496,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.8362,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.83761,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.8392,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84048,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84177,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84282,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84441,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84588,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84715,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84864,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.84987,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.85117,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.85244,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.85367,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.85533,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.85701,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.85887,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.85992,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.86113,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.86289,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.86413,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.8657,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.86704,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.86831,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.86938,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.87115,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.87228,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.8735,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.87496,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.87607,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.87761,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.87882,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88031,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88138,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88247,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88394,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88568,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88673,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88844,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.88972,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.89152,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.89287,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.89402,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.89537,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.89668,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.89837,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.89964,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.90082,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.90214,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.90402,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.90562,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.90694,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.90808,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.90933,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.91106,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.91232,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.91347,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.91501,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.91635,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.91797,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.91934,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92052,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92167,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92286,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92414,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92523,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92665,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92819,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.92988,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.9315,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.93345,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.93479,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.93658,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.93769,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.93888,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.93994,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.94105,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.94253,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.94365,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.94478,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.94667,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.94818,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.94943,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.95057,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.95237,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.95384,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.955,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.95615,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.95751,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.95871,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.96021,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.96183,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.96292,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.96458,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.96596,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.96765,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.96902,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.97069,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.97238,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.97389,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.97496,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.97608,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.97756,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.97919,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.98039,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.98203,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.98386,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.9853,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.98647,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.98783,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.98925,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.99072,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.99235,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.99343,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.99502,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.99607,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.99736,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
9.99911,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0006,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0018,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0033,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0051,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0062,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0076,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0087,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.01,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0114,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0127,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0143,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0157,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0167,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0178,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.019,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0207,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0217,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.023,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0247,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.026,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0275,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0288,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.03,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0311,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0323,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0334,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0345,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0361,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0375,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0387,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0401,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0413,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0423,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0443,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0459,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0471,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0486,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0499,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0512,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0526,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0537,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0552,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0563,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0577,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0593,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0611,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0622,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.064,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0653,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0666,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0681,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0698,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0713,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0725,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0737,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0752,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0766,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0784,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.08,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0811,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0822,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0835,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0847,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.086,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0876,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0886,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.09,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0915,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0929,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0942,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.096,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.0974,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.099,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1001,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1013,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1028,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1045,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1057,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1074,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1087,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.11,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1119,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1133,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1145,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1156,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1169,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1187,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.12,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1219,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.123,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1245,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1257,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1271,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1284,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1294,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1313,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1326,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1337,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1354,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1364,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.138,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1392,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1406,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1421,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1436,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1448,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1461,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1473,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1484,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1497,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1513,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1528,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1542,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1562,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.158,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1592,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.161,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1623,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1636,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1649,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1661,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1676,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1689,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1704,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1716,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1727,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1746,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1757,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1771,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1783,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1796,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.181,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
10.1821,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
